iteration,trn loss,tst loss,min mag policy param,max mag policy param
423,1.6905051469802856,0.013046380132436752,0.0,-1.1136515140533447
424,1.6805930137634277,0.013065559789538383,0.0,-1.1153242588043213
425,1.670609712600708,0.013084500096738338,0.0,-1.1169930696487427
426,1.6605557203292847,0.013102940283715725,0.0,-1.1186579465866089
427,1.650438666343689,0.013120640069246292,0.0,-1.120319128036499
428,1.64027738571167,0.013137410394847393,0.0,-1.1219767332077026
429,1.6301023960113525,0.013153109699487686,0.0,-1.1236307621002197
430,1.6199545860290527,0.013167619705200195,0.0,-1.1252814531326294
431,1.6098825931549072,0.013180850073695183,0.0,-1.1269288063049316
432,1.5999356508255005,0.013192820362746716,0.0,-1.128572940826416
433,1.5901557207107544,0.013203590176999569,0.0,-1.130213975906372
434,1.5805686712265015,0.013213319703936577,0.0,-1.1318520307540894
435,1.5711796283721924,0.013222290202975273,0.0,-1.1334871053695679
436,1.5619722604751587,0.013230869546532631,0.0,-1.1351191997528076
437,1.5529155731201172,0.01323952991515398,0.0,-1.1367483139038086
438,1.5439714193344116,0.013248739764094353,0.0,-1.1383743286132812
439,1.5351067781448364,0.013259019702672958,0.0,-1.1399972438812256
440,1.5262987613677979,0.013270770199596882,0.0,-1.1416170597076416
441,1.5175395011901855,0.01328433956950903,0.0,-1.1432335376739502
442,1.508833646774292,0.013299830257892609,0.0,-1.1448466777801514
443,1.5001946687698364,0.013317219913005829,0.0,-1.146456241607666
444,1.4916408061981201,0.0133362403139472,0.0,-1.1480621099472046
445,1.483188271522522,0.013356460258364677,0.0,-1.1496641635894775
446,1.4748507738113403,0.013377309776842594,0.0,-1.1512622833251953
447,1.4666343927383423,0.01339809037744999,0.0,-1.1528562307357788
448,1.4585397243499756,0.013418089598417282,0.0,-1.154445767402649
449,1.4505614042282104,0.013436620123684406,0.0,-1.1560307741165161
450,1.4426885843276978,0.01345308031886816,0.0,-1.1576110124588013
451,1.4349075555801392,0.013467010110616684,0.0,-1.1591863632202148
452,1.4272030591964722,0.013478079810738564,0.0,-1.1607565879821777
453,1.4195592403411865,0.013486229814589024,0.0,-1.1623215675354004
454,1.4119620323181152,0.013491510413587093,0.0,-1.1638811826705933
455,1.4044010639190674,0.013494210317730904,0.0,-1.1654353141784668
456,1.3968679904937744,0.013494719751179218,0.0,-1.1669838428497314
457,1.3893592357635498,0.013493509963154793,0.0,-1.1685267686843872
458,1.381873607635498,0.01349105965346098,0.0,-1.1700639724731445
459,1.3744149208068848,0.013487840071320534,0.0,-1.1715954542160034
460,1.366986870765686,0.01348423957824707,0.0,-1.1731212139129639
461,1.359596610069275,0.013480530120432377,0.0,-1.1746412515640259
462,1.3522511720657349,0.013476859778165817,0.0,-1.1761555671691895
463,1.3449571132659912,0.013473290018737316,0.0,-1.1776642799377441
464,1.3377209901809692,0.013469699770212173,0.0,-1.17916738986969
465,1.3305467367172241,0.013465959578752518,0.0,-1.1806650161743164
466,1.3234375715255737,0.013461840339004993,0.0,-1.1821571588516235
467,1.3163949251174927,0.0134570999071002,0.0,-1.1836439371109009
468,1.3094173669815063,0.013451529666781425,0.0,-1.185125470161438
469,1.3025034666061401,0.013444979675114155,0.0,-1.1866017580032349
470,1.2956492900848389,0.013437329791486263,0.0,-1.188072919845581
471,1.2888509035110474,0.013428590260446072,0.0,-1.1895389556884766
472,1.2821049690246582,0.013418800197541714,0.0,-1.190999984741211
473,1.275407075881958,0.013408119790256023,0.0,-1.1924561262130737
474,1.2687535285949707,0.013396760448813438,0.0,-1.193907380104065
475,1.2621419429779053,0.013384919613599777,0.0,-1.1953538656234741
476,1.255570888519287,0.013372870162129402,0.0,-1.1967955827713013
477,1.2490392923355103,0.013360819779336452,0.0,-1.1982325315475464
478,1.2425472736358643,0.013348990119993687,0.0,-1.199664831161499
479,1.2360953092575073,0.013337519951164722,0.0,-1.2010926008224487
480,1.2296843528747559,0.013326520100235939,0.0,-1.202515721321106
481,1.2233153581619263,0.013316060416400433,0.0,-1.2039343118667603
482,1.2169898748397827,0.013306180015206337,0.0,-1.2053484916687012
483,1.210708498954773,0.013296850025653839,0.0,-1.2067581415176392
484,1.2044719457626343,0.01328802015632391,0.0,-1.2081633806228638
485,1.1982800960540771,0.013279629871249199,0.0,-1.209564208984375
486,1.1921333074569702,0.013271589763462543,0.0,-1.2109606266021729
487,1.1860308647155762,0.013263789936900139,0.0,-1.2123527526855469
488,1.1799719333648682,0.013256140053272247,0.0,-1.2137404680252075
489,1.1739559173583984,0.013248560018837452,0.0,-1.2151238918304443
490,1.167981505393982,0.013240929692983627,0.0,-1.2165030241012573
491,1.1620479822158813,0.01323315966874361,0.0,-1.2178778648376465
492,1.1561546325683594,0.013225159607827663,0.0,-1.2192484140396118
493,1.15030038356781,0.013216890394687653,0.0,-1.2206147909164429
494,1.1444848775863647,0.013208230026066303,0.0,-1.2219769954681396
495,1.1387075185775757,0.013199140317738056,0.0,-1.2233350276947021
496,1.132967472076416,0.013189580291509628,0.0,-1.22468900680542
497,1.1272653341293335,0.013179480098187923,0.0,-1.2260388135910034
498,1.1216002702713013,0.013168839737772942,0.0,-1.2273845672607422
499,1.115972638130188,0.013157620094716549,0.0,-1.2287263870239258
500,1.110381841659546,0.013145780190825462,0.0,-1.2300641536712646
501,1.1048277616500854,0.013133339583873749,0.0,-1.2313979864120483
502,1.0993106365203857,0.01312027033418417,0.0,-1.2327280044555664
503,1.0938299894332886,0.013106550090014935,0.0,-1.2340542078018188
504,1.0883855819702148,0.013092179782688618,0.0,-1.2353765964508057
505,1.082977056503296,0.013077139854431152,0.0,-1.2366951704025269
506,1.0776041746139526,0.013061409816145897,0.0,-1.238010048866272
507,1.0722663402557373,0.013044989667832851,0.0,-1.239321231842041
508,1.06696355342865,0.013027899898588657,0.0,-1.240628719329834
509,1.0616953372955322,0.013010130263864994,0.0,-1.2419325113296509
510,1.056461215019226,0.012991690076887608,0.0,-1.2432327270507812
511,1.0512609481811523,0.01297259982675314,0.0,-1.244529366493225
512,1.0460941791534424,0.012952909804880619,0.0,-1.2458224296569824
513,1.040960669517517,0.012932660058140755,0.0,-1.2471119165420532
514,1.0358598232269287,0.012911910191178322,0.0,-1.248397946357727
515,1.0307918787002563,0.012890700250864029,0.0,-1.2496803998947144
516,1.0257560014724731,0.012869100086390972,0.0,-1.2509593963623047
517,1.0207524299621582,0.01284715998917818,0.0,-1.252234935760498
518,1.0157805681228638,0.012824930250644684,0.0,-1.2535070180892944
519,1.0108402967453003,0.012802449986338615,0.0,-1.2547756433486938
520,1.0059312582015991,0.012779749929904938,0.0,-1.2560409307479858
521,1.0010534524917603,0.012756849639117718,0.0,-1.2573027610778809
522,0.9962065815925598,0.01273375004529953,0.0,-1.2585612535476685
523,0.9913903474807739,0.012710469774901867,0.0,-1.2598164081573486
524,0.9866040945053101,0.012686990201473236,0.0,-1.2610682249069214
525,0.9818480014801025,0.012663289904594421,0.0,-1.2623167037963867
526,0.9771219491958618,0.012639359571039677,0.0,-1.2635618448257446
527,0.9724252223968506,0.012615179643034935,0.0,-1.2648037672042847
528,0.967758059501648,0.012590760365128517,0.0,-1.2660424709320068
529,0.9631198644638062,0.012566049583256245,0.0,-1.2672778367996216
530,0.9585104584693909,0.01254103984683752,0.0,-1.2685099840164185
531,0.9539297819137573,0.01251571998000145,0.0,-1.2697389125823975
532,0.9493772983551025,0.012490089982748032,0.0,-1.2709647417068481
533,0.9448530673980713,0.012464120052754879,0.0,-1.272187352180481
534,0.9403567314147949,0.01243778970092535,0.0,-1.2734068632125854
535,0.9358881711959839,0.012411080300807953,0.0,-1.274623155593872
536,0.9314470291137695,0.012383970431983471,0.0,-1.2758363485336304
537,0.9270331263542175,0.012356439605355263,0.0,-1.2770464420318604
538,0.922646164894104,0.012328480370342731,0.0,-1.278253436088562
539,0.9182860255241394,0.012300070375204086,0.0,-1.2794573307037354
540,0.9139525890350342,0.012271230109035969,0.0,-1.2806581258773804
541,0.9096453785896301,0.012241950258612633,0.0,-1.281855821609497
542,0.905364453792572,0.012212250381708145,0.0,-1.283050537109375
543,0.9011095762252808,0.012182150036096573,0.0,-1.2842421531677246
544,0.8968803286552429,0.012151669710874557,0.0,-1.2854307889938354
545,0.8926767706871033,0.012120850384235382,0.0,-1.286616325378418
546,0.8884984850883484,0.012089709751307964,0.0,-1.2877988815307617
547,0.884345531463623,0.012058270163834095,0.0,-1.2889784574508667
548,0.8802173733711243,0.012026599608361721,0.0,-1.290155053138733
549,0.8761141896247864,0.011994689702987671,0.0,-1.2913286685943604
550,0.8720353841781616,0.0119625898078084,0.0,-1.292499303817749
551,0.8679811954498291,0.011930299922823906,0.0,-1.293666958808899
552,0.8639511466026306,0.011897849850356579,0.0,-1.2948317527770996
553,0.8599451780319214,0.011865239590406418,0.0,-1.2959935665130615
554,0.8559630513191223,0.011832489632070065,0.0,-1.2971525192260742
555,0.8520047068595886,0.011799599975347519,0.0,-1.2983084917068481
556,0.8480697870254517,0.011766590178012848,0.0,-1.2994616031646729
557,0.8441579937934875,0.01173344999551773,0.0,-1.3006118535995483
558,0.8402696251869202,0.011700180359184742,0.0,-1.301759123802185
559,0.8364042639732361,0.011666799895465374,0.0,-1.3029035329818726
560,0.8325614929199219,0.011633289977908134,0.0,-1.3040450811386108
561,0.8287414312362671,0.01159965991973877,0.0,-1.3051838874816895
562,0.8249439001083374,0.01156590972095728,0.0,-1.3063198328018188
563,0.8211686611175537,0.011532040312886238,0.0,-1.307452917098999
564,0.8174155950546265,0.01149802003055811,0.0,-1.30858314037323
565,0.8136844635009766,0.011463889852166176,0.0,-1.3097106218338013
566,0.8099752068519592,0.01142961997538805,0.0,-1.3108352422714233
567,0.8062875270843506,0.011395229957997799,0.0,-1.3119571208953857
568,0.8026215434074402,0.011360700242221355,0.0,-1.313076138496399
569,0.798976719379425,0.011326040141284466,0.0,-1.3141924142837524
570,0.7953531742095947,0.011291240341961384,0.0,-1.3153059482574463
571,0.7917507290840149,0.011256320402026176,0.0,-1.316416621208191
572,0.7881691455841064,0.011221280321478844,0.0,-1.3175245523452759
573,0.7846081852912903,0.011186139658093452,0.0,-1.3186297416687012
574,0.7810680270195007,0.01115086954087019,0.0,-1.3197321891784668
575,0.7775483727455139,0.011115499772131443,0.0,-1.3208318948745728
576,0.7740488648414612,0.01108004990965128,0.0,-1.321928858757019
577,0.7705695033073425,0.01104453019797802,0.0,-1.3230230808258057
578,0.7671103477478027,0.01100894995033741,0.0,-1.3241146802902222
579,0.7636708617210388,0.010973310098052025,0.0,-1.325203537940979
580,0.7602512836456299,0.010937630198895931,0.0,-1.3262896537780762
581,0.7568512558937073,0.010901919566094875,0.0,-1.3273731470108032
582,0.7534707188606262,0.010866190306842327,0.0,-1.3284538984298706
583,0.7501094937324524,0.010830449871718884,0.0,-1.3295320272445679
584,0.7467676997184753,0.010794710367918015,0.0,-1.3306074142456055
585,0.7434448003768921,0.010758980177342892,0.0,-1.331680178642273
586,0.7401407361030579,0.010723249986767769,0.0,-1.3327502012252808
587,0.736855685710907,0.010687549598515034,0.0,-1.3338176012039185
588,0.7335891723632812,0.010651860386133194,0.0,-1.334882378578186
589,0.7303412556648254,0.010616189800202847,0.0,-1.3359445333480835
590,0.72711181640625,0.010580560192465782,0.0,-1.3370039463043213
591,0.7239006161689758,0.010544960387051105,0.0,-1.338060736656189
592,0.7207076549530029,0.010509409941732883,0.0,-1.3391149044036865
593,0.7175328135490417,0.01047389954328537,0.0,-1.340166449546814
594,0.7143757343292236,0.01043844036757946,0.0,-1.3412153720855713
595,0.7112366557121277,0.010403039865195751,0.0,-1.3422616720199585
596,0.7081152200698853,0.010367699898779392,0.0,-1.3433053493499756
597,0.7050113081932068,0.01033242978155613,0.0,-1.344346523284912
598,0.701924741268158,0.010297239758074284,0.0,-1.3453850746154785
599,0.6988555788993835,0.010262119583785534,0.0,-1.3464210033416748
600,0.6958037614822388,0.010227099992334843,0.0,-1.347454309463501
601,0.692768931388855,0.010192159563302994,0.0,-1.3484851121902466
602,0.689751148223877,0.010157319717109203,0.0,-1.349513292312622
603,0.6867501735687256,0.010122580453753471,0.0,-1.3505388498306274
604,0.6837661862373352,0.01008795015513897,0.0,-1.3515619039535522
605,0.6807985305786133,0.010053429752588272,0.0,-1.352582335472107
606,0.6778476238250732,0.010019060224294662,0.0,-1.353600263595581
607,0.6749130487442017,0.009984809905290604,0.0,-1.354615569114685
608,0.6719948649406433,0.009950700215995312,0.0,-1.3556283712387085
609,0.6690927743911743,0.009916739538311958,0.0,-1.3566386699676514
610,0.6662067770957947,0.009882939979434013,0.0,-1.3576463460922241
611,0.6633368730545044,0.009849299676716328,0.0,-1.3586515188217163
612,0.6604828834533691,0.009815819561481476,0.0,-1.359654188156128
613,0.6576445698738098,0.0097825201228261,0.0,-1.360654354095459
614,0.6548219323158264,0.009749390184879303,0.0,-1.3616520166397095
615,0.6520149111747742,0.009716439992189407,0.0,-1.3626470565795898
616,0.6492233276367188,0.009683679789304733,0.0,-1.3636395931243896
617,0.6464471220970154,0.00965110957622528,0.0,-1.3646296262741089
618,0.6436862349510193,0.00961873959749937,0.0,-1.3656171560287476
619,0.6409404277801514,0.009586590342223644,0.0,-1.3666021823883057
620,0.6382097005844116,0.009554649703204632,0.0,-1.3675847053527832
621,0.6354939341545105,0.009522919543087482,0.0,-1.3685647249221802
622,0.6327929496765137,0.009491420350968838,0.0,-1.3695423603057861
623,0.6301068663597107,0.009460150264203548,0.0,-1.3705174922943115
624,0.6274353861808777,0.00942911021411419,0.0,-1.3714901208877563
625,0.6247784495353699,0.00939831044524908,0.0,-1.3724602460861206
626,0.6221359372138977,0.009367750026285648,0.0,-1.3734278678894043
627,0.6195077896118164,0.009337429888546467,0.0,-1.374393105506897
628,0.616894006729126,0.009307369589805603,0.0,-1.375355839729309
629,0.6142944097518921,0.00927755981683731,0.0,-1.3763160705566406
630,0.6117088198661804,0.009248020127415657,0.0,-1.3772739171981812
631,0.609137237071991,0.009218740276992321,0.0,-1.3782292604446411
632,0.606579601764679,0.00918973982334137,0.0,-1.37918221950531
633,0.6040357351303101,0.009161010384559631,0.0,-1.3801326751708984
634,0.6015055775642395,0.009132569655776024,0.0,-1.3810807466506958
635,0.5989890098571777,0.009104420430958271,0.0,-1.3820263147354126
636,0.5964860320091248,0.009076559916138649,0.0,-1.3829694986343384
637,0.5939964652061462,0.009048989973962307,0.0,-1.3839102983474731
638,0.5915202498435974,0.009021719917654991,0.0,-1.3848485946655273
639,0.5890573263168335,0.008994749747216702,0.0,-1.3857845067977905
640,0.5866075158119202,0.008968089707195759,0.0,-1.3867180347442627
641,0.5841708779335022,0.008941739797592163,0.0,-1.3876491785049438
642,0.5817471742630005,0.008915689773857594,0.0,-1.388577938079834
643,0.579336404800415,0.008889960125088692,0.0,-1.3895041942596436
644,0.5769384503364563,0.008864560164511204,0.0,-1.390428066253662
645,0.5745533108711243,0.008839470334351063,0.0,-1.3913495540618896
646,0.5721807479858398,0.008814710192382336,0.0,-1.3922686576843262
647,0.5698208212852478,0.008790279738605022,0.0,-1.3931853771209717
648,0.567473292350769,0.008766179904341698,0.0,-1.3940998315811157
649,0.5651382803916931,0.008742409758269787,0.0,-1.3950119018554688
650,0.5628155469894409,0.00871897954493761,0.0,-1.3959215879440308
651,0.5605050325393677,0.008695879951119423,0.0,-1.3968288898468018
652,0.5582068562507629,0.008673110045492649,0.0,-1.3977338075637817
653,0.5559205412864685,0.00865068007260561,0.0,-1.3986364603042603
654,0.5536462664604187,0.008628600277006626,0.0,-1.3995367288589478
655,0.5513839721679688,0.008606850169599056,0.0,-1.4004346132278442
656,0.5491335391998291,0.008585450239479542,0.0,-1.4013302326202393
657,0.5468947887420654,0.008564390242099762,0.0,-1.4022234678268433
658,0.5446677803993225,0.008543670177459717,0.0,-1.4031144380569458
659,0.5424523949623108,0.008523300290107727,0.0,-1.4040030241012573
660,0.5402486324310303,0.008503279648721218,0.0,-1.4048893451690674
661,0.5380561947822571,0.008483599871397018,0.0,-1.405773401260376
662,0.535875141620636,0.00846427958458662,0.0,-1.406655192375183
663,0.533705472946167,0.00844528991729021,0.0,-1.4075345993041992
664,0.5315470695495605,0.008426650427281857,0.0,-1.4084117412567139
665,0.5293997526168823,0.008408360183238983,0.0,-1.409286618232727
666,0.5272635221481323,0.008390420116484165,0.0,-1.4101592302322388
667,0.5251383185386658,0.008372809737920761,0.0,-1.411029577255249
668,0.5230240821838379,0.008355559781193733,0.0,-1.4118976593017578
669,0.5209207534790039,0.00833864975720644,0.0,-1.4127634763717651
670,0.5188281536102295,0.008322079665958881,0.0,-1.413627028465271
671,0.5167462825775146,0.008305859751999378,0.0,-1.4144883155822754
672,0.5146750211715698,0.008289970457553864,0.0,-1.4153474569320679
673,0.5126144886016846,0.00827443040907383,0.0,-1.4162043333053589
674,0.510564386844635,0.00825922004878521,0.0,-1.4170589447021484
675,0.5085247159004211,0.008244349621236324,0.0,-1.417911410331726
676,0.5064955353736877,0.008229809813201427,0.0,-1.4187616109848022
677,0.5044766068458557,0.008215609937906265,0.0,-1.419609546661377
678,0.502467930316925,0.008201739750802517,0.0,-1.4204553365707397
679,0.500469446182251,0.008188189938664436,0.0,-1.4212989807128906
680,0.4984809458255768,0.00817496981471777,0.0,-1.42214035987854
681,0.49650266766548157,0.00816207006573677,0.0,-1.4229795932769775
682,0.49453437328338623,0.008149489760398865,0.0,-1.4238166809082031
683,0.4925757646560669,0.008137229830026627,0.0,-1.4246515035629272
684,0.4906271696090698,0.008125280030071735,0.0,-1.4254841804504395
685,0.4886883497238159,0.008113649673759937,0.0,-1.4263147115707397
686,0.4867592453956604,0.00810233037918806,0.0,-1.4271430969238281
687,0.4848398268222809,0.008091310039162636,0.0,-1.4279693365097046
688,0.4829299747943878,0.008080599829554558,0.0,-1.4287934303283691
689,0.4810296297073364,0.008070199750363827,0.0,-1.4296153783798218
690,0.4791387915611267,0.008060090243816376,0.0,-1.430435299873352
691,0.4772573709487915,0.008050279691815376,0.0,-1.4312530755996704
692,0.47538527846336365,0.008040759712457657,0.0,-1.4320687055587769
693,0.47352245450019836,0.008031530305743217,0.0,-1.4328821897506714
694,0.4716688394546509,0.008022580295801163,0.0,-1.4336936473846436
695,0.4698244333267212,0.008013909682631493,0.0,-1.4345029592514038
696,0.46798908710479736,0.008005529642105103,0.0,-1.4353102445602417
697,0.4661628007888794,0.007997419685125351,0.0,-1.4361153841018677
698,0.4643455743789673,0.007989569567143917,0.0,-1.4369184970855713
699,0.46253710985183716,0.007981990464031696,0.0,-1.4377195835113525
700,0.4607376754283905,0.007974679581820965,0.0,-1.4385185241699219
701,0.458947092294693,0.0079676304012537,0.0,-1.4393154382705688
702,0.45716509222984314,0.007960840128362179,0.0,-1.4401103258132935
703,0.45539185404777527,0.007954300381243229,0.0,-1.4409031867980957
704,0.45362722873687744,0.007948010228574276,0.0,-1.4416940212249756
705,0.4518711566925049,0.00794196967035532,0.0,-1.442482829093933
706,0.45012366771698,0.007936160080134869,0.0,-1.4432696104049683
707,0.4483846426010132,0.007930600084364414,0.0,-1.444054365158081
708,0.44665396213531494,0.007925259880721569,0.0,-1.4448370933532715
709,0.4449317455291748,0.007920159958302975,0.0,-1.4456177949905396
710,0.44321775436401367,0.00791527982801199,0.0,-1.4463965892791748
711,0.44151198863983154,0.007910620421171188,0.0,-1.4471733570098877
712,0.43981456756591797,0.007906190119683743,0.0,-1.4479480981826782
713,0.4381251335144043,0.00790197029709816,0.0,-1.448720932006836
714,0.4364438056945801,0.007897960022091866,0.0,-1.4494917392730713
715,0.43477052450180054,0.007894149981439114,0.0,-1.4502606391906738
716,0.4331052005290985,0.007890550419688225,0.0,-1.451027512550354
717,0.4314478933811188,0.007887150160968304,0.0,-1.4517924785614014
718,0.4297983646392822,0.007883939892053604,0.0,-1.4525554180145264
719,0.4281567335128784,0.007880929857492447,0.0,-1.4533164501190186
720,0.4265228807926178,0.007878090254962444,0.0,-1.454075574874878
721,0.4248966872692108,0.007875439710915089,0.0,-1.4548327922821045
722,0.42327821254730225,0.007872969843447208,0.0,-1.4555881023406982
723,0.4216673970222473,0.007870679721236229,0.0,-1.4563415050506592
724,0.4200640916824341,0.007868549786508083,0.0,-1.4570930004119873
725,0.4184683561325073,0.007866599597036839,0.0,-1.4578425884246826
726,0.4168800711631775,0.007864809595048428,0.0,-1.4585902690887451
727,0.4152992367744446,0.00786316953599453,0.0,-1.4593360424041748
728,0.4137258529663086,0.007861689664423466,0.0,-1.4600799083709717
729,0.41215968132019043,0.007860369980335236,0.0,-1.4608218669891357
730,0.410600870847702,0.007859189994633198,0.0,-1.4615620374679565
731,0.4090493321418762,0.007858149707317352,0.0,-1.4623003005981445
732,0.40750494599342346,0.007857250049710274,0.0,-1.4630366563796997
733,0.40596771240234375,0.007856479845941067,0.0,-1.4637712240219116
734,0.40443769097328186,0.007855850271880627,0.0,-1.4645038843154907
735,0.4029146432876587,0.007855350151658058,0.0,-1.4652347564697266
736,0.401398628950119,0.007854970172047615,0.0,-1.4659637212753296
737,0.39988964796066284,0.007854719646275043,0.0,-1.4666908979415894
738,0.398387610912323,0.00785456970334053,0.0,-1.4674162864685059
739,0.3968924283981323,0.007854550145566463,0.0,-1.4681397676467896
740,0.3954041302204132,0.00785463023930788,0.0,-1.46886146068573
741,0.3939226269721985,0.007854820229113102,0.0,-1.4695813655853271
742,0.39244794845581055,0.007855109870433807,0.0,-1.470299482345581
743,0.3909800052642822,0.007855500094592571,0.0,-1.4710158109664917
744,0.38951870799064636,0.007855989970266819,0.0,-1.471730351448059
745,0.3880641460418701,0.007856570184230804,0.0,-1.4724431037902832
746,0.38661623001098633,0.007857239805161953,0.0,-1.473154067993164
747,0.3851749300956726,0.00785799976438284,0.0,-1.4738632440567017
748,0.38374006748199463,0.007858829572796822,0.0,-1.474570631980896
749,0.38231176137924194,0.007859749719500542,0.0,-1.475276231765747
750,0.3808899521827698,0.007860739715397358,0.0,-1.4759800434112549
751,0.37947455048561096,0.00786179956048727,0.0,-1.476682186126709
752,0.37806570529937744,0.007862940430641174,0.0,-1.4773825407028198
753,0.37666311860084534,0.007864129729568958,0.0,-1.4780811071395874
754,0.3752668499946594,0.007865400053560734,0.0,-1.4787780046463013
755,0.3738768696784973,0.007866729982197285,0.0,-1.4794731140136719
756,0.37249326705932617,0.007868110202252865,0.0,-1.4801665544509888
757,0.37111595273017883,0.00786955002695322,0.0,-1.4808582067489624
758,0.36974480748176575,0.007871040143072605,0.0,-1.4815481901168823
759,0.3683798313140869,0.007872579619288445,0.0,-1.482236385345459
760,0.3670210540294647,0.007874170318245888,0.0,-1.482922911643982
761,0.36566826701164246,0.007875810377299786,0.0,-1.4836077690124512
762,0.36432167887687683,0.007877489551901817,0.0,-1.4842908382415771
763,0.3629811704158783,0.007879209704697132,0.0,-1.4849722385406494
764,0.36164671182632446,0.007880969904363155,0.0,-1.485651969909668
765,0.36031824350357056,0.007882759906351566,0.0,-1.4863300323486328
766,0.3589957058429718,0.007884589955210686,0.0,-1.487006425857544
767,0.3576791286468506,0.007886460050940514,0.0,-1.4876811504364014
768,0.3563685715198517,0.00788835994899273,0.0,-1.488354206085205
769,0.3550638258457184,0.007890280336141586,0.0,-1.489025592803955
770,0.35376495122909546,0.007892239838838577,0.0,-1.4896953105926514
771,0.3524720370769501,0.00789421983063221,0.0,-1.490363359451294
772,0.3511848449707031,0.007896220311522484,0.0,-1.4910297393798828
773,0.34990349411964417,0.007898249663412571,0.0,-1.491694450378418
774,0.34862786531448364,0.007900300435721874,0.0,-1.492357611656189
775,0.3473580479621887,0.00790236983448267,0.0,-1.4930191040039062
776,0.34609389305114746,0.00790445040911436,0.0,-1.4936789274215698
777,0.344835489988327,0.007906559854745865,0.0,-1.4943372011184692
778,0.34358271956443787,0.00790867954492569,0.0,-1.494993805885315
779,0.34233561158180237,0.007910819724202156,0.0,-1.4956488609313965
780,0.34109416604042053,0.007912970148026943,0.0,-1.4963022470474243
781,0.3398582935333252,0.007915129885077477,0.0,-1.496954083442688
782,0.33862799406051636,0.007917310111224651,0.0,-1.497604250907898
783,0.337403267621994,0.007919499650597572,0.0,-1.4982528686523438
784,0.3361840844154358,0.007921709679067135,0.0,-1.4988999366760254
785,0.3349704146385193,0.007923919707536697,0.0,-1.4995453357696533
786,0.3337622284889221,0.007926150225102901,0.0,-1.500189185142517
787,0.3325594663619995,0.007928379811346531,0.0,-1.5008314847946167
788,0.33136218786239624,0.007930619642138481,0.0,-1.5014722347259521
789,0.33017030358314514,0.007932860404253006,0.0,-1.5021114349365234
790,0.3289838433265686,0.007935119792819023,0.0,-1.502748966217041
791,0.32780271768569946,0.007937369868159294,0.0,-1.5033849477767944
792,0.3266270160675049,0.007939640432596207,0.0,-1.5040193796157837
793,0.3254566490650177,0.007941910065710545,0.0,-1.5046522617340088
794,0.32429155707359314,0.007944179698824883,0.0,-1.5052837133407593
795,0.3231317698955536,0.007946459576487541,0.0,-1.5059136152267456
796,0.3219772279262543,0.00794874969869852,0.0,-1.5065419673919678
797,0.3208279609680176,0.0079510398209095,0.0,-1.5071687698364258
798,0.31968384981155396,0.00795332994312048,0.0,-1.5077940225601196
799,0.31854507327079773,0.00795563030987978,0.0,-1.5084178447723389
800,0.3174113631248474,0.007957929745316505,0.0,-1.509040117263794
801,0.31628283858299255,0.007960230112075806,0.0,-1.5096608400344849
802,0.3151593804359436,0.007962539792060852,0.0,-1.5102801322937012
803,0.3140411674976349,0.00796485971659422,0.0,-1.5108978748321533
804,0.3129280209541321,0.00796717032790184,0.0,-1.5115141868591309
805,0.3118199408054352,0.007969480007886887,0.0,-1.5121289491653442
806,0.3107168972492218,0.007971799932420254,0.0,-1.512742280960083
807,0.30961886048316956,0.007974119856953621,0.0,-1.5133541822433472
808,0.3085258901119232,0.007976439781486988,0.0,-1.5139645338058472
809,0.307437926530838,0.007978759706020355,0.0,-1.5145734548568726
810,0.3063548505306244,0.007981079630553722,0.0,-1.5151809453964233
811,0.3052767515182495,0.00798339955508709,0.0,-1.5157870054244995
812,0.304203599691391,0.007985729724168777,0.0,-1.5163915157318115
813,0.30313533544540405,0.007988059893250465,0.0,-1.516994595527649
814,0.3020719289779663,0.007990379817783833,0.0,-1.5175962448120117
815,0.30101341009140015,0.00799270998686552,0.0,-1.5181964635849
816,0.2999597191810608,0.007995040155947208,0.0,-1.5187952518463135
817,0.298910915851593,0.007997370325028896,0.0,-1.5193926095962524
818,0.2978668212890625,0.00799969956278801,0.0,-1.5199886560440063
819,0.2968275547027588,0.008002029731869698,0.0,-1.5205832719802856
820,0.29579299688339233,0.008004359900951385,0.0,-1.5211764574050903
821,0.2947631776332855,0.008006690070033073,0.0,-1.5217682123184204
822,0.29373806715011597,0.00800900999456644,0.0,-1.5223585367202759
823,0.29271769523620605,0.008011340163648129,0.0,-1.5229475498199463
824,0.29170191287994385,0.008013670332729816,0.0,-1.523535132408142
825,0.2906907796859741,0.00801599957048893,0.0,-1.5241214036941528
826,0.28968432545661926,0.008018320426344872,0.0,-1.524706244468689
827,0.2886824309825897,0.008020659908652306,0.0,-1.52528977394104
828,0.2876851558685303,0.008022979833185673,0.0,-1.5258718729019165
829,0.28669241070747375,0.00802529975771904,0.0,-1.526452660560608
830,0.28570422530174255,0.008027619682252407,0.0,-1.5270320177078247
831,0.2847205698490143,0.008029939606785774,0.0,-1.5276100635528564
832,0.28374138474464417,0.008032260462641716,0.0,-1.5281867980957031
833,0.2827666699886322,0.008034570142626762,0.0,-1.5287622213363647
834,0.2817964255809784,0.008036879822611809,0.0,-1.5293363332748413
835,0.28083059191703796,0.008039180189371109,0.0,-1.5299090147018433
836,0.2798691987991333,0.008041489869356155,0.0,-1.5304803848266602
837,0.27891212701797485,0.008043790236115456,0.0,-1.531050443649292
